id;tuits_ideas;#palabras;#longitud_ideas_tuits;tuit_o_idea;#etiquetadores;conoce_fuente;hecho_prom;contraar_prom;opinion_prom;argumento_prom;hecho_sum;contraar_sum;opinion_sum;argumento_sum;#menciones;#hashtags;#urls;replies_count;retweets_count;likes_count;reply_to
648;Ustedes creen que por el camino que vamos se eliminará la delincuencia ? Cada día se pondrá peor;18;96;0;2;1;0.00;0.00;4.00;0.00;0.00;0.00;2.00;0.00;0;0;0;0;10;15;1
649;Ustedes creen que por el camino que vamos se eliminará la delincuencia ? Cada día se pondrá peor. Cuando la pelea es entre los buenos desarmados Vs criminales armados hay que nivelar la balanza . Permitan el porte de armas a la gente y esto se resuelve pronto! @LassoGuillermo;49;276;0;2;1;0.00;0.00;5.00;1.50;0.00;0.00;0.00;0.50;1;0;0;0;10;15;1
650;Ustedes creen que por el camino que vamos se eliminará la delincuencia ? Cada día se pondrá peor. Cuando la pelea es entre los buenos desarmados Vs criminales armados hay que nivelar la balanza . Permitan el porte de armas a la gente y esto se resuelve pronto! @LassoGuillermo;49;276;0;1;0;0.00;5.00;4.00;1.00;0.00;0.00;0.00;0.00;1;0;0;0;10;15;1
651;Esto pasa cuando le dan a tonto una cuenta de Twitter;11;53;0;2;0;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;1
652;(Culpa al gobierno por la delincuencia, cuando la realidad es que quienes desaprueban las leyes son los asambleístas);18;117;0;2;0;0.50;0.00;5.00;2.50;0.50;0.00;0.00;0.50;0;0;0;0;0;0;1
653;Esto pasa cuando le dan a tonto una cuenta de Twitter;11;53;0;2;1;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;1
654;(Culpa al gobierno por la delincuencia, cuando la realidad es que quienes desaprueban las leyes son los asambleístas);18;117;0;2;1;1.00;0.00;4.50;0.50;2.00;0.00;0.50;0.50;0;0;0;0;0;0;1
655;Esto pasa cuando le dan a tonto una cuenta de Twitter. (Culpa al gobierno por la delincuencia, cuando la realidad es que quienes desaprueban las leyes son los asambleístas);29;172;0;2;1;0.50;0.00;5.00;0.00;0.50;0.00;0.00;0.00;0;0;0;0;0;0;1
656;Esto pasa cuando le dan a tonto una cuenta de Twitter. (Culpa al gobierno por la delincuencia, cuando la realidad es que quienes desaprueban las leyes son los asambleístas);29;172;0;2;0;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;1
657;@jorginho_ste @Hombrenormal4 @lahistoriaec 😂 No, de hecho es más perjudicial portar armas a no tener una;16;105;0;2;0;0.00;1.50;5.00;0.00;0.00;4.50;0.00;0.00;3;0;0;5;0;2;4
658;@jorginho_ste @Hombrenormal4 @lahistoriaec 😂 No, de hecho es más perjudicial portar armas a no tener una. La delincuencia no se combate con armas, se requieren políticas públicas enfocadas en educación y en generar oportunidades, todo lo que en este país;40;255;1;2;1;1.00;0.00;4.50;3.50;2.00;0.00;0.50;0.50;3;0;0;5;0;2;4
659;@jorginho_ste @Hombrenormal4 @lahistoriaec 😂 No, de hecho es más perjudicial portar armas a no tener una. La delincuencia no se combate con armas, se requieren políticas públicas enfocadas en educación y en generar oportunidades, todo lo que en este país;40;255;1;2;0;2.50;1.50;5.00;4.00;12.50;4.50;0.00;0.00;3;0;0;5;0;2;4
660;@jorginho_ste @Hombrenormal4 @lahistoriaec 😂 No, de hecho es más perjudicial portar armas a no tener una;16;105;0;2;1;0.00;0.00;5.00;2.50;0.00;0.00;0.00;4.50;3;0;0;5;0;2;4
661;La delincuencia no se combate con armas, se requieren políticas públicas enfocadas en educación y en generar oportunidades, todo lo que en este país;24;148;0;2;1;1.50;0.00;5.00;3.50;4.50;0.00;0.00;0.50;0;0;0;5;0;2;4
662;La delincuencia no se combate con armas, se requieren políticas públicas enfocadas en educación y en generar oportunidades, todo lo que en este país;24;148;0;2;0;2.50;0.00;4.50;3.50;12.50;0.00;0.50;0.50;0;0;0;5;0;2;4
663;Lo hacen con educación e inversión;6;34;0;2;0;2.50;0.00;2.50;3.00;12.50;0.00;12.50;0.00;0;0;0;4;0;1;5
664;Temas que en Ecuador están muy descuidados;7;42;0;2;0;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0;0;0;4;0;1;5
665;@ANTONYBERMEO @jorginho_ste @Hombrenormal4 @lahistoriaec Ningún país ha reducido la delincuencia con armas;12;106;0;2;0;2.50;2.00;0.00;0.00;12.50;8.00;0.00;0.00;4;0;0;4;0;1;5
666;Lo hacen con educación e inversión;6;34;0;1;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;4;0;1;5
667;Lo hacen con educación e inversión;6;34;0;2;1;0.00;0.00;5.00;2.50;0.00;0.00;0.00;12.50;0;0;0;4;0;1;5
668;Temas que en Ecuador están muy descuidados;7;42;0;2;1;0.00;0.00;5.00;2.00;0.00;0.00;0.00;8.00;0;0;0;4;0;1;5
669;@ANTONYBERMEO @jorginho_ste @Hombrenormal4 @lahistoriaec Ningún país ha reducido la delincuencia con armas;12;106;0;2;1;2.00;0.50;3.00;3.50;8.00;0.50;8.00;0.50;4;0;0;4;0;1;5
670;@ANTONYBERMEO @jorginho_ste @Hombrenormal4 @lahistoriaec Ningún país ha reducido la delincuencia con armas. Lo hacen con educación e inversión. Temas que en Ecuador están muy descuidados.;25;187;1;2;1;5.00;2.50;0.00;2.50;0.00;12.50;0.00;12.50;4;0;0;4;0;1;5
671;@ANTONYBERMEO @jorginho_ste @Hombrenormal4 @lahistoriaec Ningún país ha reducido la delincuencia con armas. Lo hacen con educación e inversión. Temas que en Ecuador están muy descuidados.;25;187;1;2;0;2.50;0.00;4.50;3.50;12.50;0.00;0.50;0.50;4;0;0;4;0;1;5
672;Y en lugar de pedir que el g;8;28;0;1;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;2;0;1;5
673;Y en lugar de pedir que el g;8;28;0;2;1;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0;0;0;2;0;1;5
674;@ANTONYBERMEO @jorginho_ste @Hombrenormal4 @lahistoriaec Más que leyes a favor de los delincuentes, que es falso, es que en este país no se respeta la ley, no tenemos las condiciones para prevenir ni combatir la delincuencia;35;224;0;2;1;2.00;2.50;4.50;0.50;8.00;12.50;0.50;0.50;4;0;0;2;0;1;5
675;@ANTONYBERMEO @jorginho_ste @Hombrenormal4 @lahistoriaec Más que leyes a favor de los delincuentes, que es falso, es que en este país no se respeta la ley, no tenemos las condiciones para prevenir ni combatir la delincuencia. Y en lugar de pedir que el g;43;254;0;2;1;2.50;0.00;3.50;3.00;12.50;0.00;0.50;8.00;4;0;0;2;0;1;5
676;@ANTONYBERMEO @jorginho_ste @Hombrenormal4 @lahistoriaec Más que leyes a favor de los delincuentes, que es falso, es que en este país no se respeta la ley, no tenemos las condiciones para prevenir ni combatir la delincuencia;35;224;0;1;0;0.00;0.00;3.00;4.00;0.00;0.00;0.00;0.00;4;0;0;2;0;1;5
677;@ANTONYBERMEO @jorginho_ste @Hombrenormal4 @lahistoriaec Más que leyes a favor de los delincuentes, que es falso, es que en este país no se respeta la ley, no tenemos las condiciones para prevenir ni combatir la delincuencia. Y en lugar de pedir que el g;43;254;0;2;0;0.00;0.00;3.50;3.50;0.00;0.00;4.50;0.50;4;0;0;2;0;1;5
678;La delincuencia en #Ecuador necesita de verdad mano dura, necesita un Bukele que la corte de raíz! ☠️ @PoliciaEcuador @CarrilloRosero @VSaquicelaE @LassoGuillermo @AndresCarrion2 @CarlosVerareal @Polificcion @VillaFernando_;26;223;0;1;1;3.00;0.00;5.00;1.00;0.00;0.00;0.00;0.00;8;1;0;1;0;2;1
679;La delincuencia en #Ecuador necesita de verdad mano dura, necesita un Bukele que la corte de raíz! ☠️ @PoliciaEcuador @CarrilloRosero @VSaquicelaE @LassoGuillermo @AndresCarrion2 @CarlosVerareal @Polificcion @VillaFernando_;26;223;0;2;1;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;8;1;0;1;0;2;1
680;La delincuencia en #Ecuador necesita de verdad mano dura, necesita un Bukele que la corte de raíz! ☠️ @PoliciaEcuador @CarrilloRosero @VSaquicelaE @LassoGuillermo @AndresCarrion2 @CarlosVerareal @Polificcion @VillaFernando_;26;223;0;1;0;0.00;0.00;5.00;5.00;0.00;0.00;0.00;0.00;8;1;0;1;0;2;1
681;Pero bueno, por lo menos ya está claro que armar a civiles no sirve de;15;70;0;1;0;0.00;0.00;3.50;5.00;0.00;0.00;4.50;0.00;0;0;0;1;0;0;5
682;Pero bueno, por lo menos ya está claro que armar a civiles no sirve de;15;70;0;2;1;2.50;0.00;3.50;1.00;4.50;0.00;4.50;2.00;0;0;0;1;0;0;5
683;"@ANTONYBERMEO @jorginho_ste @Hombrenormal4 @lahistoriaec O sea no sirve de nada ""entrar en guerra con la delincuencia"" si no cambias el modelo que permite y alienta a la delincuencia";28;182;0;2;1;0.00;2.00;4.50;0.00;0.00;8.00;0.50;0.00;4;0;0;1;0;0;5
684;"@ANTONYBERMEO @jorginho_ste @Hombrenormal4 @lahistoriaec O sea no sirve de nada ""entrar en guerra con la delincuencia"" si no cambias el modelo que permite y alienta a la delincuencia. Pero bueno, por lo menos ya está claro que armar a civiles no sirve de";43;254;0;2;1;1.50;2.00;5.00;0.00;0.50;8.00;0.00;0.00;4;0;0;1;0;0;5
685;"@ANTONYBERMEO @jorginho_ste @Hombrenormal4 @lahistoriaec O sea no sirve de nada ""entrar en guerra con la delincuencia"" si no cambias el modelo que permite y alienta a la delincuencia";28;182;0;2;0;0.00;0.00;4.00;5.00;0.00;0.00;2.00;0.00;4;0;0;1;0;0;5
686;"@ANTONYBERMEO @jorginho_ste @Hombrenormal4 @lahistoriaec O sea no sirve de nada ""entrar en guerra con la delincuencia"" si no cambias el modelo que permite y alienta a la delincuencia. Pero bueno, por lo menos ya está claro que armar a civiles no sirve de";43;254;0;2;0;0.00;3.00;4.00;5.00;0.00;0.00;2.00;0.00;4;0;0;1;0;0;5
687;@VillaFernando_ @LassoGuillermo Su gobierno desbordado por la delincuencia, que solo salen a combatir a manifestantes, pero que ante los delincuentes se esconden, Hasta cuando tendremos funcionarios nefastos que viven en una burbuja y no conocen los probl;37;255;0;2;1;1.00;0.00;5.00;0.00;2.00;0.00;0.00;0.00;2;0;0;0;0;0;3
688;@VillaFernando_ @LassoGuillermo Su gobierno desbordado por la delincuencia, que solo salen a combatir a manifestantes, pero que ante los delincuentes se esconden, Hasta cuando tendremos funcionarios nefastos que viven en una burbuja y no conocen los probl;37;255;0;1;0;3.50;0.00;4.00;4.50;4.50;0.00;0.00;0.50;2;0;0;0;0;0;3
689;@Vaalbsss @ANTONYBERMEO @jorginho_ste @Hombrenormal4 @lahistoriaec Combatir la delincuencia* haha estaba con la mente en otra cosa;16;130;0;1;0;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;5;0;0;0;0;0;6
690;@Vaalbsss @ANTONYBERMEO @jorginho_ste @Hombrenormal4 @lahistoriaec Combatir la delincuencia* haha estaba con la mente en otra cosa.;16;131;0;1;0;0.00;0.00;3.50;0.00;0.00;0.00;4.50;0.00;5;0;0;0;0;0;6
691;@Vaalbsss @ANTONYBERMEO @jorginho_ste @Hombrenormal4 @lahistoriaec Combatir la delincuencia* haha estaba con la mente en otra cosa.;16;131;0;1;0;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;5;0;0;0;0;0;6
692;@Vaalbsss @ANTONYBERMEO @jorginho_ste @Hombrenormal4 @lahistoriaec Combatir la delincuencia* haha estaba con la mente en otra cosa.;16;131;0;2;1;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;5;0;0;0;0;0;6
693;@a_cruz01 @Verguelethor Claro que bajó la delincuencia, es que la delincuencia estaba en el poder, uno de ellos, está preso.;20;124;1;1;1;1.00;0.00;4.00;0.00;0.00;0.00;0.00;0.00;2;0;0;1;1;8;3
694;@a_cruz01 @Verguelethor Claro que bajó la delincuencia, es que la delincuencia estaba en el poder, uno de ellos, está preso.;20;124;1;2;0;3.00;2.00;3.00;1.00;8.00;0.00;8.00;2.00;2;0;0;1;1;8;3
695;@diegomelorib @CarrilloRosero @nielsolsenp Debe militarizar esmeraldas y manabi el Oro lugares donde la delincuencia les ah ganado;17;130;0;2;0;0.00;2.00;5.00;2.00;0.00;0.00;0.00;2.00;3;0;0;0;0;4;4
696;@diegomelorib @CarrilloRosero @nielsolsenp Debe militarizar esmeraldas y manabi el Oro lugares donde la delincuencia les ah ganado;17;130;0;1;1;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;3;0;0;0;0;4;4
697;o, no ve más allá de su nariz, el País cayéndose a pedazos y cr;15;63;0;1;0;0.00;0.00;4.00;2.00;0.00;0.00;0.00;0.00;0;0;0;0;1;4;3
698;o, no ve más allá de su nariz, el País cayéndose a pedazos y cr;15;63;0;2;1;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;1;4;3
699;@lahistoriaec @LassoGuillermo En 14 meses se han repartido los cargos públicos, la violencia, asesinatos y delincuencia se tomó definitivamente el País, el presidente parece o se hace el c....o, no ve más allá de su nariz, el País cayéndose a pedazos y cr;43;255;1;2;1;1.00;0.00;5.00;0.50;2.00;0.00;0.00;0.50;2;0;0;0;1;4;3
700;@lahistoriaec @LassoGuillermo En 14 meses se han repartido los cargos públicos, la violencia, asesinatos y delincuencia se tomó definitivamente el País, el presidente parece o se hace el c....o, no ve más allá de su nariz, el País cayéndose a pedazos y cr;43;255;1;1;0;0.00;0.00;5.00;2.00;0.00;0.00;0.00;0.00;2;0;0;0;1;4;3
701;@lahistoriaec @LassoGuillermo En 14 meses se han repartido los cargos públicos, la violencia, asesinatos y delincuencia se tomó definitivamente el País, el presidente parece o se hace el c;29;188;0;1;1;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;2;0;0;0;1;4;3
702;@lahistoriaec @LassoGuillermo En 14 meses se han repartido los cargos públicos, la violencia, asesinatos y delincuencia se tomó definitivamente el País, el presidente parece o se hace el c;29;188;0;1;0;5.00;0.00;5.00;1.50;0.00;0.00;0.00;4.50;2;0;0;0;1;4;3
703;@EloyDel38442460 @jorginho_ste @Hombrenormal4 @lahistoriaec La diferencia demográfica es irrelevante porque las tasas son valores porcentuales;15;142;0;1;0;2.00;0.00;1.00;4.00;0.00;0.00;0.00;0.00;4;0;0;1;0;0;5
704;El dato que acabas de mencionar no desmiente el hecho que el portar armas no aporta a combatir la delincuencia;20;110;0;1;0;0.00;5.00;3.00;1.00;0.00;0.00;0.00;0.00;0;0;0;1;0;0;5
705;@EloyDel38442460 @jorginho_ste @Hombrenormal4 @lahistoriaec La diferencia demográfica es irrelevante porque las tasas son valores porcentuales;15;142;0;2;1;0.00;0.00;2.50;3.00;0.00;0.00;12.50;8.00;4;0;0;1;0;0;5
706;El dato que acabas de mencionar no desmiente el hecho que el portar armas no aporta a combatir la delincuencia;20;110;0;2;1;0.00;2.50;2.50;0.00;0.00;12.50;12.50;0.00;0;0;0;1;0;0;5
707;@EloyDel38442460 @jorginho_ste @Hombrenormal4 @lahistoriaec La diferencia demográfica es irrelevante porque las tasas son valores porcentuales. El dato que acabas de mencionar no desmiente el hecho que el portar armas no aporta a combatir la delincuencia;35;254;0;2;1;1.00;2.50;2.50;1.00;2.00;12.50;12.50;2.00;4;0;0;1;0;0;5
708;@EloyDel38442460 @jorginho_ste @Hombrenormal4 @lahistoriaec La diferencia demográfica es irrelevante porque las tasas son valores porcentuales. El dato que acabas de mencionar no desmiente el hecho que el portar armas no aporta a combatir la delincuencia;35;254;0;1;0;1.00;5.00;3.00;0.00;0.00;0.00;0.00;0.00;4;0;0;1;0;0;5
709;@LassoGuillermo @DDHH_Ec @InclusionEc En relación a la delincuencia olvídese de los derechos humanos, y actúe presidente, nos están destruyendo a vista y paciencia suya, de evidencia siquiera de que esta aquí, mu ha indiferencia decepciona;35;239;0;2;1;1.50;0.00;4.50;3.50;4.50;0.00;0.50;4.50;3;0;0;0;0;0;4
710;@LassoGuillermo @DDHH_Ec @InclusionEc En relación a la delincuencia olvídese de los derechos humanos, y actúe presidente, nos están destruyendo a vista y paciencia suya, de evidencia siquiera de que esta aquí, mu ha indiferencia decepciona;35;239;0;1;0;0.00;0.00;3.00;3.00;0.00;0.00;0.00;0.00;3;0;0;0;0;0;4
711;@PedritoExtranja Que terrible hablar de incapacidad, cuando fuiste parte de ella, y no hiciste nada por aportar en contra de la delincuencia.;22;141;1;1;1;0.00;0.00;3.00;5.00;0.00;0.00;0.00;0.00;1;0;0;1;0;2;2
712;@PedritoExtranja Que terrible hablar de incapacidad, cuando fuiste parte de ella, y no hiciste nada por aportar en contra de la delincuencia.;22;141;1;1;0;0.00;4.00;2.00;1.00;0.00;0.00;0.00;0.00;1;0;0;1;0;2;2
713;@PedritoExtranja Que terrible hablar de incapacidad, cuando fuiste parte de ella, y no hiciste nada por aportar en contra de la delincuencia;22;140;0;2;1;0.00;2.00;5.00;2.00;0.00;8.00;0.00;8.00;1;0;0;1;0;2;2
714;@JoseLGuerrero1 Es verdad!! El porte de armas responsable y controlado permitirá disminuir esta ola delictiva que tanto afecta al Ecuador! Por favor presidente Lasso cumpla una de sus ofertas de campaña y permita que los ciudadanos de bien puedan defende;40;254;0;2;1;0.00;0.00;5.00;4.00;0.00;0.00;0.00;0.00;1;0;0;1;1;1;2
715;@JoseLGuerrero1 Es verdad!! El porte de armas responsable y controlado permitirá disminuir esta ola delictiva que tanto afecta al Ecuador! Por favor presidente Lasso cumpla una de sus ofertas de campaña y permita que los ciudadanos de bien puedan defende;40;254;0;1;0;0.00;0.00;5.00;3.00;0.00;0.00;0.00;0.00;1;0;0;1;1;1;2
716;Son cómplices;2;13;0;1;0;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;5
717;@CynJDC @guerreroalxk @paultutiven @teleamazonasec Lasistas festejen;6;68;0;1;0;0.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;4;0;0;0;0;0;5
718;Ni un helado se puede salir a comprar;8;37;0;1;0;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;5
719;Destruyeron todo y lasso es luz verde a la delincuencia;10;55;0;1;0;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;5
720;Son cómplices;2;13;0;2;1;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;5
721;@CynJDC @guerreroalxk @paultutiven @teleamazonasec Lasistas festejen;6;68;0;2;1;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;4;0;0;0;0;0;5
722;Ni un helado se puede salir a comprar;8;37;0;2;1;0.50;0.00;5.00;0.00;0.50;0.00;0.00;0.00;0;0;0;0;0;0;5
723;Destruyeron todo y lasso es luz verde a la delincuencia;10;55;0;2;1;0.00;0.00;5.00;1.00;0.00;0.00;0.00;2.00;0;0;0;0;0;0;5
724;@CynJDC @guerreroalxk @paultutiven @teleamazonasec Lasistas festejen. Destruyeron todo y lasso es luz verde a la delincuencia.... Ni un helado se puede salir a comprar.... Son cómplices;26;185;1;2;1;0.50;0.00;5.00;0.00;0.50;0.00;0.00;0.00;4;0;0;0;0;0;5
725;@CynJDC @guerreroalxk @paultutiven @teleamazonasec Lasistas festejen. Destruyeron todo y lasso es luz verde a la delincuencia.... Ni un helado se puede salir a comprar.... Son cómplices;26;185;1;1;0;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;4;0;0;0;0;0;5
726;@ecuainm_oficial Esmeraldas mismo se está poniendo la soga al cuello;10;68;0;1;0;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;1;0;0;0;0;1;2
727;Nadie va a ir a esas tierras llenas de inseguridad y delincuencia;12;65;0;1;0;0.00;0.00;5.00;2.00;0.00;0.00;0.00;0.00;0;0;0;0;0;1;2
728;@ecuainm_oficial Esmeraldas mismo se está poniendo la soga al cuello;10;68;0;2;1;0.00;1.00;5.00;0.00;0.00;2.00;0.00;0.00;1;0;0;0;0;1;2
729;Nadie va a ir a esas tierras llenas de inseguridad y delincuencia;12;65;0;2;1;3.00;0.00;2.50;0.00;8.00;0.00;12.50;0.00;0;0;0;0;0;1;2
730;@ecuainm_oficial Esmeraldas mismo se está poniendo la soga al cuello. Nadie va a ir a esas tierras llenas de inseguridad y delincuencia.;22;136;1;2;1;3.00;2.00;2.50;0.00;8.00;8.00;12.50;0.00;1;0;0;0;0;1;2
731;@ecuainm_oficial Esmeraldas mismo se está poniendo la soga al cuello. Nadie va a ir a esas tierras llenas de inseguridad y delincuencia.;22;136;1;1;0;0.00;0.00;5.00;3.00;0.00;0.00;0.00;0.00;1;0;0;0;0;1;2
732;@lahistoriaec Don @LassoGuillermo definitivamente y tras más de un año de gobierno;12;82;0;1;0;0.00;0.00;2.00;1.00;0.00;0.00;0.00;0.00;2;0;0;0;0;1;2
733;@lahistoriaec Don @LassoGuillermo definitivamente y tras más de un año de gobierno;12;82;0;2;1;2.50;0.00;2.50;0.00;0.00;0.00;0.00;0.00;2;0;0;0;0;1;2
734;@lahistoriaec Don @LassoGuillermo definitivamente y tras más de un año de gobierno;12;82;0;2;1;0.00;0.00;0.00;0.00;12.50;0.00;0.00;0.00;2;0;0;0;0;1;2
735;@lahistoriaec Don @LassoGuillermo definitivamente y tras más de un año de gobierno.. nos ha demostrado ineptitud e incapacidad para erradicar la delincuencia correista organizada, y q en vez de combatirla, se sirve de la misma para continuar con los atrac;40;255;1;2;1;3.00;0.00;2.50;2.00;8.00;0.00;12.50;8.00;2;0;0;0;0;1;2
736;@lahistoriaec Don @LassoGuillermo definitivamente y tras más de un año de gobierno.. nos ha demostrado ineptitud e incapacidad para erradicar la delincuencia correista organizada, y q en vez de combatirla, se sirve de la misma para continuar con los atrac;40;255;1;1;0;0.00;0.00;4.00;3.00;0.00;0.00;0.00;0.00;2;0;0;0;0;1;2
737;nos ha demostrado ineptitud e incapacidad para erradicar la delincuencia correista organizada, y q en vez de combatirla, se sirve de la misma para continuar con los atrac;28;170;0;2;1;0.00;0.00;5.00;1.50;0.00;0.00;0.00;4.50;0;0;0;0;0;1;2
738;nos ha demostrado ineptitud e incapacidad para erradicar la delincuencia correista organizada, y q en vez de combatirla, se sirve de la misma para continuar con los atrac;28;170;0;1;0;0.00;0.00;3.00;3.00;0.00;0.00;0.00;0.00;0;0;0;0;0;1;2
739;@marcadorec @eluniversocom @guimanca Y cómo está @marcadorec y @eluniversocom el tema de lavado de activos y delincuencia organizada del presi de LigaPro?;22;154;0;1;0;0.00;0.00;5.00;3.00;0.00;0.00;0.00;0.00;5;0;0;0;0;0;4
740;@marcadorec @eluniversocom @guimanca Y cómo está @marcadorec y @eluniversocom el tema de lavado de activos y delincuencia organizada del presi de LigaPro?;22;154;0;2;1;0.50;0.50;5.00;0.00;0.50;0.50;0.00;0.00;5;0;0;0;0;0;4
741;Ellos no descansan, yo tampoco;5;30;0;1;0;0.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0;0;0;1;0;1;2
742;@_55azulanushka La delincuencia organizada no da tregua;7;55;0;1;0;0.00;0.00;4.00;2.00;0.00;0.00;0.00;0.00;1;0;0;1;0;1;2
743;Ellos no descansan, yo tampoco;5;30;0;2;1;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0;0;0;1;0;1;2
744;@_55azulanushka La delincuencia organizada no da tregua;7;55;0;2;1;3.00;0.00;2.50;0.00;8.00;0.00;12.50;0.00;1;0;0;1;0;1;2
745;@_55azulanushka La delincuencia organizada no da tregua;7;55;0;2;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;0;1;0;1;2
746;@_55azulanushka La delincuencia organizada no da tregua. Ellos no descansan, yo tampoco;12;87;1;2;1;0.50;0.00;5.00;0.00;0.50;0.00;0.00;0.00;1;0;0;1;0;1;2
747;@_55azulanushka La delincuencia organizada no da tregua. Ellos no descansan, yo tampoco;12;87;1;1;0;0.00;0.00;5.00;2.00;0.00;0.00;0.00;0.00;1;0;0;1;0;1;2
748;Por otro lado vamos;4;19;0;2;0;0.00;0.00;2.50;1.00;0.00;0.00;0.50;2.00;0;0;0;0;0;3;4
749;Por otro lado vamos;4;19;0;2;1;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;3;4
750;@Bonlucho28 @Hombrenormal4 @lahistoriaec Espero la fuente q lo demuestre Además como q EEUU no es el mejor ejemplo para argumentar a favor del porte de armas, podemos ver sus altas tasas de homicidios y los muchos casos de tiroteos;39;231;0;2;1;3.50;0.50;2.50;2.00;4.50;0.50;12.50;8.00;3;0;0;0;0;3;4
751;@Bonlucho28 @Hombrenormal4 @lahistoriaec Espero la fuente q lo demuestre Además como q EEUU no es el mejor ejemplo para argumentar a favor del porte de armas, podemos ver sus altas tasas de homicidios y los muchos casos de tiroteos. Por otro lado vamos;43;252;0;2;1;3.50;0.50;2.50;1.50;4.50;0.50;12.50;4.50;3;0;0;0;0;3;4
