Source IP, Source Port, Destination IP, Destination Port, Protocol, Flow Duration, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,label
10.0.2.15,59960,198.52.200.39,443,6,9729347,62.814.595.881.923,820.198.930.103,122.074.617.314.931,745.926.647.212.458,1606088,4,336.655.605.536.332,124.398.231.991.349,1623939,23,191.146.469.428.008,936.233.485.564.184,1606088,5,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,2693686,26.205.727.022.378,89.097.244.445,117.116.782.608.696,200.591.265.652.764,730869,42,244.880.545.454.545,255.747.952.691.068,756983,60,241.180.636.363.636,242.055.932.503.326,730869,2703,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9970229,100.882.437.103.501,1.207.595.131.466,82.878.046.550.291,163.654.922.807.414,5594735,3,247.800.575,283.348.864.991.956,5594735,21,124.313.578.553.616,200.408.774.426.599,5595052,3,500147,0,500147,500147,5594735,0,5594735,5594735,MAIL
10.0.2.15,59960,198.52.200.39,443,6,1479979,209.539.459.681.522,245.949.435.769,40.770.771.349.862,330.377.793.276.975,606193,2,130.971.592.920.354,622.988.573.513.028,644927,22,55.494.819.277.109,395.782.795.249.352,606193,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9179483,146.278.826.378.348,1.751.732.641.152,57.121.860.609.832,446.993.283.234.349,817926,2,172.871.619.585.687,788.195.367.256.218,818246,22,84.970.093.023.256,549.163.113.324.204,817926,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9902318,135.049.692.405.354,1.666.276.522.325,60.050.442.692.541,380.014.545.943.955,826450,2,175.881.669.626.998,660.121.085.184.675,865994,16,91.223.428.571.429,4.720.979.075.397,826450,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,62,875.806.451.612.903,32.258.064.516.129,62,0,62,62,62,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,215571,75.566.750.629.723,278.330.573.222,43114.2,95.463.611.652.294,213884,69,107664.5,151.306.001.931.516,214654,675,107435,150.541.619.501.054,213884,986,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9991272,13.355.766.913.362,1.630.423.033.223,6.137.144.963.145,339.843.206.802.521,731723,0,18.332.495.412.844,589.920.990.533.877,732069,0,92.284.195.933.457,423.210.290.498.758,731723,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,1283565,31.459.256.056.374,10.128.041.821,106963.75,216.648.576.806.321,699672,13,213927.5,303.883.531.512.157,736557,55,246588.6,297.362.709.297.585,699672,86,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9423862,141.241.563.172.296,1.658.555.696.168,60.332.023.047.375,422.010.088.357.154,692672,2,189.234.176.706.827,752.530.877.256.456,692921,18,88.261.006.585.136,515.083.946.978.962,692672,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,1610509,20.229.629.266.276,68.301.387.946,161050.9,251.225.071.954.944,648084,58,402627.25,27.363.493.532.975,654160,21504,314473.6,28.788.539.351.676,648084,6038,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,8186872,42.261.562.169.288,105.046.225.225,963.161.411.764.706,219.604.176.459.177,1371630,10,209.919.794.871.795,299.821.454.724.148,1383713,33,181.074.422.222.222,277.990.300.530.227,1371630,37,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,5906824,3.081.351.331.951,81.261.943.813,125.677.106.382.979,275.156.448.957.619,1588416,15,281.277.333.333.333,369.455.542.516.733,1598290,113,234712.56,346.833.198.679.024,1588416,227,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9971026,73.451.819.301.244,207.601.504.599,484.030.388.349.514,782.686.041.973.623,476789,33,110787.9,94.835.982.729.741,479768,93,867.017.391.304.348,926.882.927.964.899,476789,96,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9719280,54.154.217.184.812,143.014.708.908,704.295.652.173.913,193.001.880.780.782,1877681,13,170.513.684.210.526,275.206.576.405.094,1877736,396,1.214.402.875,247.387.258.532.872,1915559,25,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9923493,177.754.949.794.392,2.172.622.079.746,46.048.691.415.313,421.137.493.636.772,1128269,0,133.736.455.525.606,720.480.966.617.814,1133630,21,69.260.871.104.816,518.595.676.056.405,1128269,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9987639,32.591.746.658.044,3.860.772.300.641,25.908.272.373.541,172.532.976.148.968,820639,0,77.844.871.395.168,296.202.088.031.425,820893,0,38.847.106.184.364,214.346.626.878.681,820639,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,6800952,289.240.535.736.762,3.456.868.979.519,28.940.221.276.596,288.744.817.602.552,1002880,2,86.306.497.461.929,507.429.058.954.378,1040116,23,433.299.871.877,355.314.785.908.755,1002880,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9969084,153.635.880.688.737,2.087.453.571.462,47.928.288.461.539,397.798.294.597.112,932538,0,82.730.082.987.552,537.186.091.729.085,951711,0,114.060.183.066.362,613.405.502.850.369,932538,5,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,6836295,30.693.672.522.909,422.743.606.003,237.371.354.166.667,298.974.749.818.062,5045090,8,41182.5,393.963.874.423.989,5045139,38,561.759.752.066.116,463.998.475.140.714,5082875,8,1248341,0,1248341,1248341,5045090,0,5045090,5045090,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9877799,12.379.275.990.532,31.383.509.626,329.259.966.666.667,145.412.307.375.667,7997798,13,705.546.642.857.143,210.599.544.668.726,7997798,40,658.504.266.666.667,204.741.097.029.546,8035678,42,1879478,0,1879478,1879478,7997798,0,7997798,7997798,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9907314,105.192.083.343.679,1.426.219.053.923,70.165.113.314.448,553.663.645.136.697,1056232,2,121.264.553.243.574,741.161.130.819.789,1056616,14,162.892.037.037.037,846.888.627.533.708,1056232,6,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,6402991,10.755.754.615.304,143.995.204.741,69.522.160.694.897,116.988.292.210.691,3504911,9,119.682.074.766.355,15.372.985.451.736,3504966,57,165.325.480.519.481,180.773.062.863.182,3505078,9,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9259295,186.790.138.990.064,252.179.026.589,39.671.358.183.376,348.853.847.251.442,800861,4,68.384.748.892.172,468.667.203.277.772,816825,4,94.186.108.273.749,541.971.557.010.191,800861,5,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,433521,49.432.438.105.651,138.401.599.922,86704.2,166.351.213.902.093,383034,53,144507,239.317.251.452.962,420750,53,383034,0,383034,383034,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9954491,173.382.446.174.295,2.341.656.645.227,42.723.137.339.056,337.129.942.744.068,798214,0,73.682.390.821.614,459.991.726.132.175,801383,0,101.412.341.513.292,526.416.914.928.231,835320,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,501868,42.700.471.040.194,119.553.348.689,100373.6,203.495.382.686.684,463346,57,167.289.333.333.333,288.083.626.817.515,499938,57,463346,0,463346,463346,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,6434022,32.463.364.284.424,87.037.315.073,116.982.218.181.818,253.798.675.158.064,1482083,40,257360.88,338.298.554.427.929,1497389,222,220.529.034.482.759,319.286.910.233.624,1482083,351,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,8517451,202.983.733.044.076,2.742.604.565.615,3.647.730.620.985,32.695.844.602.693,772283,5,63.045.529.237.602,440.401.204.624.615,785332,57,86.272.227.873.856,508.612.901.179.125,794837,5,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,539000,39.758.812.615.956,111.317.254.174,107800,216.995.808.193.384,494956,56,179.666.666.666.667,306.105.400.158.725,533111,56,494956,0,494956,494956,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,8774326,196.061.099.165.907,2.641.798.355.794,37.869.339.663.358,350.888.658.380.041,796344,0,65.139.762.435.041,470.300.061.572.819,805683,0,90.547.832.817.338,546.112.497.783.734,835172,5,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,440994,48.594.765.461.662,136.056.272.874,88198.8,17.577.885.431.331,401388,47,146998,252.587.456.816.446,438658,47,401388,0,401388,401388,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,5509053,37.913.957.262.709,99.835.670.486,102019.5,244.226.326.193.302,1429679,8,229.543.875,332.353.980.040.442,1431534,109,188614,313.381.541.653.302,1429679,8,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,7565207,25.456.011.976.936,66.092.044.805,154.391.979.591.837,324.209.407.533.509,1671555,45,343.853.181.818.182,425.065.285.756.551,1680905,148,290.961.807.692.308,407.744.669.246.627,1671555,183,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,7424631,232.474.852.959.022,3.097.797.048.769,32.295.045.672.031,294.120.805.734.356,715554,0,55.532.019.446.522,399.709.369.730.944,721579,0,77.256.732.570.239,461.947.950.401.725,754597,5,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,455368,47.060.838.706.277,131.761.564.273,91073.6,176.373.683.621.735,405260,46,151.789.333.333.333,253.995.265.423.065,445018,46,405260,0,405260,405260,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9181088,182.569.538.599.347,2.459.403.504.247,40.678.280.903.855,353.289.808.824.059,922628,0,70.191.483.180.428,475.713.538.612.977,936471,0,96.843.575.949.367,54.929.891.310.017,922628,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,4794953,126.299.465.291.943,239.835.510.379,420.609.912.280.702,10.530.110.358.812,587192,11,826.716.034.482.759,141.802.888.750.787,587192,58,871.746.363.636.364,148.221.932.964.448,626790,29,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9949299,121.234.772.419.645,1.621.219.746.235,61.720.217.121.588,112.338.778.548.982,4314117,5,106.637.106.109.325,148.050.308.476.175,4314252,6,14.674.185.840.708,173.026.096.693.737,4314316,5,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,5180992,102.054.201.203.167,1.347.232.344.694,74.332.740.315.639,13.834.375.218.636,3632604,8,128.242.376.237.624,181.878.665.943.978,3632656,8,17.737.897.260.274,21.565.593.235.252,3668728,18,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9924298,66.240.957.294.914,877.643.940.156,114.072.390.804.598,62.637.337.372.244,1403055,0,31.013.059.375,102.230.256.375.106,1404892,26,180.765.391.621.129,790.729.478.438.029,1403055,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9986821,246.100.736.160.185,3.075.052.611.837,32.530.361.563.518,291.442.502.015.412,1452113,3,77.297.376.160.991,4.662.340.176.218,1492223,7,5.620.011.254.924,387.126.610.104.063,1452113,3,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9991486,28.872.702.218.669,3.610.073.616.677,2.770.794.786.467,462.203.426.374.582,2732571,0,64.921.494.476.933,708.391.134.892.479,2732633,0,48.361.035.818.006,618.669.820.447.142,2770143,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9977839,27.673.206.593.131,3.323.364.908.975,30.099.061.840.121,158.068.566.402.702,709609,0,8.869.072,277.479.844.186.278,748326,0,45.580.228.414.801,196.531.554.337.964,709609,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9986114,2.600.872.571.653,3.057.245.290.811,32.719.901.703.801,184.245.052.223.624,674069,0,956.519.348.659,328.200.319.989.952,711524,5,49.756.273.044.345,235.090.937.261.973,674069,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9969889,462.309.259.411.012,5.566.762.077.291,17.967.001.261.489,139.270.813.218.254,839239,0,44.175.495.335.407,224.552.570.715.212,840607,24,30.239.171.974.522,184.072.385.685.572,839239,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9824840,339.684.005.032.143,3.950.191.555.282,2.532.175.257.732,129.090.722.959.815,577084,0,80.861.423.868.313,233.168.294.182.318,577362,25,36.862.398.648.649,157.870.443.273.817,577084,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9999926,666.967.235.557.543,7.912.058.549.233,12.640.533.434.458,112.747.632.778.976,679455,0,33.500.338.358.459,183.819.683.596.725,680539,11,20.300.389.847.716,143.422.251.537.758,679455,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,5150420,408.779.672.337.402,48.054.333.433,2.081.818.916.734,124.682.966.282.122,378437,2,57.482.366.071.429,217.367.003.989.157,418889,23,32.423.589.093.215,156.972.807.178.363,378437,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9869817,17.519.382.578.218,2.334.389.786.558,42.856.348.241.424,749.848.696.633.876,3399395,0,7.365.376.119.403,987.567.365.418.866,3399442,0,10.258.895.010.395,116.123.834.403.622,3399427,5,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,119335,179.578.497.507.018,502.786.273.935,23867,21.838.153.436.131,43632,39,397.783.333.333.333,35.294.634.625.299,43632,36703,38793,0,38793,38793,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,6425777,269.614.242.760.058,3.630.689.331.422,27.554.789.879.932,250.915.407.712.179,607013,0,47.598.348.148.148,338.301.201.813.879,633895,1,65.498.236.493.374,394.483.636.852.709,607013,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,361141,89.411.061.053.716,27.690.015.811,401.267.777.777.778,760.638.519.169.549,236516,43,72228.2,114.456.134.235.785,273884,48,118888,103.937.585.809.947,236516,39440,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9680315,178.848.932.085.371,2.400.748.322.756,41.671.609.987.086,729.564.309.356.903,3309274,6,72.187.285.607.756,963.845.694.509.535,3309330,19,98.675.117.227.319,113.309.155.276.161,3346753,6,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9884947,175.262.750.523.599,2.356.107.726.223,42.461.112.542.955,744.338.602.296.828,3387014,0,73.439.427.934.621,983.629.300.213.832,3387055,0,100.762.232.415.902,115.859.450.267.679,3425749,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9601607,180.135.262.774.242,242.771.861.002,41.208.613.733.906,770.099.677.030.669,3553374,0,71.334.375.928.678,101.735.984.742.305,3553418,0,97.674.130.213.632,118.690.052.965.115,3553548,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,4734206,40.739.672.080.176,107.726.617.726,94684.12,214.099.369.045.924,1214902,38,215.191.181.818.182,291.460.120.074.222,1229565,259,173.854.740.740.741,272.281.252.077.642,1214902,151,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,9624996,177.367.138.646.084,2.364.676.307.398,42.307.674.725.275,778.920.462.065.915,3526502,4,72.916.636.363.636,102.805.817.746.065,3526557,4,100.888.134.171.908,120.354.536.155.979,3526549,6,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,123,441.463.414.634.146,16.260.162.601.626,123,0,123,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,59960,198.52.200.39,443,6,8248177,1.316.654.577.127,0.4849556454,274.939.233.333.333,476.197.809.207.322,8248051,61,4124088.5,583.224.996.524.536,8248112,65,0,0,0,0,65,0,65,65,8248051,0,8248051,8248051,MAIL
10.0.2.15,59960,198.52.200.39,443,6,393574,198.107.598.571.044,304.898.189.413,357.794.545.454.546,118.286.633.711.813,392427,14,655.956.666.666.667,160.196.327.343.253,392595,73,98263.25,196.109.275.691.513,392427,14,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,50628,37.97.149.8,443,6,7207783,15.047.622.826.603,5.549.556.639,184.814.948.717.949,546.431.161.763.307,2901967,17,423.987.235.294.118,777.788.787.039.783,2902029,160,337.085.142.857.143,722.295.085.716.654,2902006,64,0,0,0,0,0,0,0,0,P2P
10.0.2.15,50628,37.97.149.8,443,6,7124059,1.524.411.855.657,51.936.683.848,197.890.527.777.778,589.955.493.142.539,3398989,24,4.452.536.875,83.564.005.707.208,3398989,932,374.942.736.842.105,790.256.363.665.814,3435232,1105,0,0,0,0,0,0,0,0,P2P
10.0.2.15,50628,37.97.149.8,443,6,999,108.708.708.708.709,4.004.004.004.004,333,2.550.941.002.846,592,82,337,3.606.244.584.051,592,82,0,0,0,0,0,0,0,0,0,0,0,0,P2P
10.0.2.15,50628,37.97.149.8,443,6,651042,16.680.951.459.353,61.439.968.543,217014,343.509.195.825.963,613071,205,651042,0,651042,651042,613071,0,613071,613071,0,0,0,0,0,0,0,0,P2P
10.0.2.15,50628,37.97.149.8,443,6,281,386.476.868.327.402,142.348.754.448.399,936.666.666.667,839.662.630.664,184,18,101,117.379.725.677,184,18,0,0,0,0,0,0,0,0,0,0,0,0,P2P
10.0.2.15,37628,213.239.216.222,443,6,1551080,255.215.720.659.154,393.274.363.669,258.513.333.333.333,534.625.094.060.193,153266,4,705.036.363.636.364,742.809.363.459.623,163955,50,369.512.702.702.703,614.407.906.333.174,153266,4,0,0,0,0,0,0,0,0,P2P
10.0.2.15,60031,195.154.82.180,443,6,1321884,146.964.484.024.317,302.598.412.569,338.944.615.384.615,685.560.509.440.599,283258,7,82617.75,903.323.880.997.287,287979,43,540.576.818.181.818,841.151.269.677.381,283258,7,0,0,0,0,0,0,0,0,P2P
10.0.2.15,58567,37.97.149.8,443,6,9476037,29.627.364.266.307,4.326.703.241,236.900.925,846.691.974.616.489,5003549,6,412.001.608.695.652,10.933.906.793.105,5003589,19,5.922.400.625,128.045.172.719.086,5003617,6,4472448,0,4472448,4472448,5003549,0,5003549,5003549,P2P
10.0.2.15,58567,37.97.149.8,443,6,9179077,15.371.915.934.467,27.235.853.888,382.461.541.666.667,143.791.470.953.733,7002730,14,706.074.307.692.308,192.755.669.612.878,7002803,19,917895.6,217.668.980.026.258,7002802,14,1998870,0,1998870,1998870,7002730,0,7002730,7002730,P2P
10.0.2.15,58567,37.97.149.8,443,6,186,0,10.752.688.172.043,186,0,186,186,186,0,186,186,0,0,0,0,0,0,0,0,0,0,0,0,P2P
10.0.2.15,58568,37.97.149.8,443,6,4730682,19.451.740.784.944,73.985.104.051,139.137.705.882.353,511.555.420.090.503,2994607,20,315371.8,74.721.612.663.914,2994607,182,255.571.111.111.111,699.853.592.494.542,3032196,61,0,0,0,0,0,0,0,0,P2P
10.0.2.15,58568,37.97.149.8,443,6,7864589,9.666.112.240.576,31.788.056.566,327.691.208.333.333,851.746.332.241.052,3461931,49,786458.9,120.809.151.128.293,3461931,1137,604.954.692.307.692,110.982.705.855.427,3500227,864,0,0,0,0,0,0,0,0,P2P
10.0.2.15,58568,37.97.149.8,443,6,442660,24.533.502.010.573,90.362.806.669,147.553.333.333.333,255.224.372.183.248,442261,46,442660,0,442660,442660,442261,0,442261,442261,0,0,0,0,0,0,0,0,P2P
10.0.2.15,58568,37.97.149.8,443,6,911390,23.831.729.555.953,87.778.009.414,130.198.571.428.571,222.126.656.986.397,461139,58,303.765.333.333.333,262.837.125.492.829,461390,344,303747,26.268.637.055.051,461139,496,0,0,0,0,0,0,0,0,P2P
10.0.2.15,58568,37.97.149.8,443,6,150,0,133.333.333.333.333,150,0,150,150,150,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,P2P
10.0.2.15,44610,213.239.216.222,443,6,2244524,301.981.622.829.607,3.590.961.825.314,27.882.285.714.286,169.894.036.336.123,152399,-1,79.876.298.932.384,282.351.750.216.886,155018,21,40.100.726.577.438,214.819.526.542.077,152399,4,0,0,0,0,0,0,0,0,P2P
10.0.2.15,56113,195.154.82.180,443,6,1240054,403.208.247.382.775,588.684.041.179,172.229.722.222.222,41.158.399.623.951,158696,5,442.876.428.571.428,605.930.133.884.869,176633,37,258.611.860.465.116,488.982.378.118.825,158696,5,0,0,0,0,0,0,0,0,P2P
10.0.2.15,44610,213.239.216.222,443,6,95149,118.761.101.009.995,420.393.277.911,317.163.333.333.333,547.689.211.536.372,94958,37,95149,0,95149,95149,94958,0,94958,94958,0,0,0,0,0,0,0,0,P2P
10.0.2.15,56113,195.154.82.180,443,6,681821,15.927.934.164.539,58.666.424.179,227.273.666.666.667,393.009.648.815.819,681082,84,681821,0,681821,681821,681082,0,681082,681082,0,0,0,0,0,0,0,0,P2P
10.0.2.15,56113,195.154.82.180,443,6,660311,16.446.795.525.139,60.577.515.746,220.103.666.666.667,381.138.068.883.618,660204,52,660311,0,660311,660311,660204,0,660204,660204,0,0,0,0,0,0,0,0,P2P
10.0.2.15,44610,213.239.216.222,443,6,97834,115.501.768.301.409,408.855.816.996,326.113.333.333.333,562.438.236.638.774,97556,37,97834,0,97834,97834,97556,0,97556,97556,0,0,0,0,0,0,0,0,P2P
10.0.2.15,56113,195.154.82.180,443,6,669303,8.112.917.467.873,44.822.748.441,334651.5,473.200.807.717.506,669255,48,0,0,0,0,669255,0,669255,669255,0,0,0,0,0,0,0,0,P2P
10.0.2.15,44610,213.239.216.222,443,6,94,601.063.829.787.234,212.765.957.446.809,94,0,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P2P
10.0.2.15,44610,213.239.216.222,443,6,342,0,58.479.532.163.743,342,0,342,342,342,0,342,342,0,0,0,0,0,0,0,0,0,0,0,0,P2P
10.0.2.15,56113,195.154.82.180,443,6,244,0,81.967.213.114.754,244,0,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P2P
10.0.2.15,41071,198.52.200.39,443,6,9811092,226.665.390.559.991,2.907.933.184.196,34.400.743.338.009,222.429.565.024.351,635042,0,9.810.806,371.473.162.346.057,635321,7,5.300.265.802.269,276.008.350.072.007,635242,0,0,0,0,0,0,0,0,0,VIDEO
10.0.2.15,41071,198.52.200.39,443,6,9993727,226.582.635.287.116,2.741.719.880.881,36.486.772.544.724,108.617.745.639.186,174004,0,106.655.048.025.614,169.354.587.419.865,174265,27,55.488.017.767.907,137.141.255.422.655,174545,0,0,0,0,0,0,0,0,0,VIDEO
10.0.2.15,41071,198.52.200.39,443,6,9993474,286.452.338.796.298,3.475.267.959.871,28.783.047.235.023,95.606.094.868.573,146556,0,8.320.960.865.945,154.762.221.134.326,149034,0,44.023.942.731.278,119.450.401.121.837,146556,0,0,0,0,0,0,0,0,0,VIDEO
10.0.2.15,41071,198.52.200.39,443,6,9985549,268.874.350.323.653,3.326.807.569.619,30.067.898.223.427,110.512.916.511.793,335264,0,863.801.816.609,181.107.718.799.848,335322,0,46.143.715.341.959,13.684.761.624.859,335264,0,0,0,0,0,0,0,0,0,VIDEO
10.0.2.15,41071,198.52.200.39,443,6,9988937,158.299.526.766.462,2.090.312.512.733,47.862.659.319.598,162.711.715.397.461,280055,0,130.569.516.339.869,269.277.999.709.192,280113,1,75.616.207.418.622,210.335.895.408.985,320552,0,0,0,0,0,0,0,0,0,VIDEO
10.0.2.15,41071,198.52.200.39,443,6,8507815,824.588.922.067.534,1.035.518.520.325,96.679.715.909.091,853.790.691.055.698,2191964,3,270.921.464.968.153,142.182.938.001.052,2192110,30,150.580.247.787.611,106.527.831.629.736,2192320,3,0,0,0,0,0,0,0,0,VIDEO
